URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
http://hl7.org/fhir/ValueSet/administrative-gender,4.0.1,active,"2.16.840.1.113883.4.642.3.1",AdministrativeGender,AdministrativeGender,"The gender of a person used for administrative purposes.","StructureDefinition/IHE.PIXm.Patient.BirthDateRequired,StructureDefinition/IHE.PIXm.Patient","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/audit-entity-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.458",AuditEventEntityType,Audit event entity type,"Code for the entity type involved in the audit event.","StructureDefinition/IHE.PIXm.Feed.Update.Audit.Manager,StructureDefinition/IHE.PIXm.Query.Audit.Consumer,StructureDefinition/IHE.PIXm.Query.Audit.Manager,StructureDefinition/IHE.PIXm.Feed.Delete.Audit.Source,StructureDefinition/IHE.PIXm.Feed.Delete.Audit.Manager,StructureDefinition/IHE.PIXm.Feed.Update.Audit.Source,StructureDefinition/IHE.PIXm.Feed.Create.Audit.Manager","THO,hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/audit-event-action,4.0.1,draft,"2.16.840.1.113883.4.642.3.452",AuditEventAction,AuditEventAction,"Indicator for type of action performed during the event that generated the event.","StructureDefinition/IHE.PIXm.Feed.Update.Audit.Manager,StructureDefinition/IHE.PIXm.Query.Audit.Consumer,StructureDefinition/IHE.PIXm.Query.Audit.Manager,StructureDefinition/IHE.PIXm.Feed.Delete.Audit.Source,StructureDefinition/IHE.PIXm.Feed.Delete.Audit.Manager,StructureDefinition/IHE.PIXm.Feed.Update.Audit.Source,StructureDefinition/IHE.PIXm.Feed.Create.Audit.Manager","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/audit-event-outcome,4.0.1,draft,"2.16.840.1.113883.4.642.3.454",AuditEventOutcome,AuditEventOutcome,"Indicates whether the event succeeded or failed.","StructureDefinition/IHE.PIXm.Feed.Update.Audit.Manager,StructureDefinition/IHE.PIXm.Query.Audit.Consumer,StructureDefinition/IHE.PIXm.Query.Audit.Manager,StructureDefinition/IHE.PIXm.Feed.Delete.Audit.Source,StructureDefinition/IHE.PIXm.Feed.Delete.Audit.Manager,StructureDefinition/IHE.PIXm.Feed.Update.Audit.Source,StructureDefinition/IHE.PIXm.Feed.Create.Audit.Manager","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/audit-event-sub-type,4.0.1,active,"2.16.840.1.113883.4.642.3.464",AuditEventSub-Type,Audit Event Sub-Type,"More detailed code concerning the type of the audit event - defined by DICOM with some FHIR specific additions.","StructureDefinition/IHE.PIXm.Feed.Update.Audit.Manager,StructureDefinition/IHE.PIXm.Query.Audit.Consumer,StructureDefinition/IHE.PIXm.Query.Audit.Manager,StructureDefinition/IHE.PIXm.Feed.Delete.Audit.Source,StructureDefinition/IHE.PIXm.Feed.Delete.Audit.Manager,StructureDefinition/IHE.PIXm.Feed.Update.Audit.Source,StructureDefinition/IHE.PIXm.Feed.Create.Audit.Manager","DICOM,hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/audit-event-type,4.0.1,active,"2.16.840.1.113883.4.642.3.462",AuditEventID,Audit Event ID,"Event Types for Audit Events - defined by DICOM with some FHIR specific additions.","StructureDefinition/IHE.PIXm.Feed.Update.Audit.Manager,StructureDefinition/IHE.PIXm.Query.Audit.Consumer,StructureDefinition/IHE.PIXm.Query.Audit.Manager,StructureDefinition/IHE.PIXm.Feed.Delete.Audit.Source,StructureDefinition/IHE.PIXm.Feed.Delete.Audit.Manager,StructureDefinition/IHE.PIXm.Feed.Update.Audit.Source,StructureDefinition/IHE.PIXm.Feed.Create.Audit.Manager","THO,DICOM"
http://hl7.org/fhir/ValueSet/audit-source-type,4.0.1,active,"2.16.840.1.113883.4.642.3.466",AuditEventSourceType,Audit Event Source Type,"The type of process where the audit event originated from.","StructureDefinition/IHE.PIXm.Feed.Update.Audit.Manager,StructureDefinition/IHE.PIXm.Query.Audit.Consumer,StructureDefinition/IHE.PIXm.Query.Audit.Manager,StructureDefinition/IHE.PIXm.Feed.Delete.Audit.Source,StructureDefinition/IHE.PIXm.Feed.Delete.Audit.Manager,StructureDefinition/IHE.PIXm.Feed.Update.Audit.Source,StructureDefinition/IHE.PIXm.Feed.Create.Audit.Manager","THO"
http://hl7.org/fhir/ValueSet/dicm-405-mediatype,4.0.1,active,"1.2.840.10008.6.​1.​908",MediaTypeCode,Media Type Code,"Media Type Code","StructureDefinition/IHE.PIXm.Feed.Update.Audit.Manager,StructureDefinition/IHE.PIXm.Query.Audit.Consumer,StructureDefinition/IHE.PIXm.Query.Audit.Manager,StructureDefinition/IHE.PIXm.Feed.Delete.Audit.Source,StructureDefinition/IHE.PIXm.Feed.Delete.Audit.Manager,StructureDefinition/IHE.PIXm.Feed.Update.Audit.Source,StructureDefinition/IHE.PIXm.Feed.Create.Audit.Manager","DICOM"
http://hl7.org/fhir/ValueSet/identifier-type,4.0.1,active,"2.16.840.1.113883.4.642.3.45",Identifier Type Codes,IdentifierType,"A coded type for an identifier that can be used to determine which identifier to use for a specific purpose.","StructureDefinition/IHE.PIXm.Patient.BirthDateRequired,StructureDefinition/IHE.PIXm.Feed.Update.Audit.Manager,StructureDefinition/IHE.PIXm.Query.Parameters.Out,StructureDefinition/IHE.PIXm.Patient,StructureDefinition/IHE.PIXm.Query.Audit.Consumer,StructureDefinition/IHE.PIXm.Query.Audit.Manager,StructureDefinition/IHE.PIXm.Feed.Delete.Audit.Source,StructureDefinition/IHE.PIXm.Feed.Delete.Audit.Manager,StructureDefinition/IHE.PIXm.Feed.Update.Audit.Source,StructureDefinition/IHE.PIXm.Feed.Create.Audit.Manager","THO (V2)"
http://hl7.org/fhir/ValueSet/identifier-use,4.0.1,active,"2.16.840.1.113883.4.642.3.57",IdentifierUse,IdentifierUse,"Identifies the purpose for this identifier, if known .","StructureDefinition/IHE.PIXm.Patient.BirthDateRequired,StructureDefinition/IHE.PIXm.Feed.Update.Audit.Manager,StructureDefinition/IHE.PIXm.Query.Parameters.Out,StructureDefinition/IHE.PIXm.Patient,StructureDefinition/IHE.PIXm.Query.Audit.Consumer,StructureDefinition/IHE.PIXm.Query.Audit.Manager,StructureDefinition/IHE.PIXm.Feed.Delete.Audit.Source,StructureDefinition/IHE.PIXm.Feed.Delete.Audit.Manager,StructureDefinition/IHE.PIXm.Feed.Update.Audit.Source,StructureDefinition/IHE.PIXm.Feed.Create.Audit.Manager","hl7.fhir.r4.core"
