Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
\fsh-generated\resources\ImplementationGuide-ihe.qrph.ccg.json	33317	-	0	0	0	0	0	0	2	423	0	0	0	0	0	0	0	0	0	0	121	103	0	0	0	5	0	1
fsh-generated/resources/ActivityDefinition-activity-example-administermedication-ad.json	2393	4	0	0	0	0	0	0	0	790	0	0	0	0	0	0	0	0	0	0	36	31	0	0	0	0	0	0
fsh-generated/resources/ActivityDefinition-activity-example-collectinformation-ad.json	2715	4	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	37	28	0	0	0	0	0	0
fsh-generated/resources/ActivityDefinition-activity-example-dispensemedication-ad.json	2544	4	0	0	1	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	32	27	0	0	0	1	0	0
fsh-generated/resources/ActivityDefinition-activity-example-ordermedication-ad.json	3269	4	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	32	35	0	0	0	0	0	0
fsh-generated/resources/ActivityDefinition-activity-example-orderservice-lab-ad.json	2268	4	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	30	28	0	0	0	0	0	0
fsh-generated/resources/ActivityDefinition-activity-example-orderservice-proc-ad.json	2294	4	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	30	25	0	0	0	0	0	0
fsh-generated/resources/ActivityDefinition-activity-example-orderservice-rad-ad.json	2289	4	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	1	0	0	31	25	0	0	0	0	0	0
fsh-generated/resources/ActivityDefinition-activity-example-orderservice-ref-ad.json	2286	4	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	30	24	0	0	0	0	0	0
fsh-generated/resources/ActivityDefinition-activity-example-proposediagnosis-ad.json	2610	3	0	0	1	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	30	25	0	0	0	1	0	0
fsh-generated/resources/ActivityDefinition-activity-example-recommendimmunization-ad.json	2423	4	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	27	26	0	0	0	0	0	0
fsh-generated/resources/ActivityDefinition-activity-example-sendmessage-ad.json	2398	4	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	27	25	0	0	0	0	0	0
fsh-generated/resources/ActivityDefinition-activity-example-stopmedication-ad.json	2493	3	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	28	25	0	0	0	1	0	0
fsh-generated/resources/ActivityDefinition-activity-example-stopservice-ad.json	2476	4	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	27	24	0	0	0	0	0	0
fsh-generated/resources/CapabilityStatement-IHE.CCG.GuidelineEngine.json	1693	4	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	32	26	0	0	0	1	0	0
fsh-generated/resources/CapabilityStatement-IHE.CCG.GuidelinePerformer.json	941	3	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	29	23	0	0	0	0	0	0
fsh-generated/resources/CarePlan-CCG-careplan-example.json	504	4	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	19	25	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-ccg-card-type-cs.json	2700	4	0	0	0	0	0	0	0	9	0	0	1	0	0	0	0	0	0	0	29	3376	0	0	0	1	0	0
fsh-generated/resources/Encounter-Encounter-1234567.json	1421	4	0	0	0	0	0	0	0	153	0	0	0	0	0	0	0	0	0	0	21	35	0	0	0	0	0	0
fsh-generated/resources/Location-Location-12.json	910	3	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	19	26	0	0	0	0	0	0
fsh-generated/resources/Organization-Organization-14.json	591	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	18	29	0	0	0	0	0	0
fsh-generated/resources/Patient-ZKT9319.json	2527	4	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	21	28	0	0	0	0	0	0
fsh-generated/resources/PlanDefinition-CCG-patient-plans-example.json	696	4	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	22	38	0	0	0	0	0	0
fsh-generated/resources/PlanDefinition-card-example-adminrx.json	1718	3	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	23	35	0	0	0	0	0	0
fsh-generated/resources/PlanDefinition-card-example-collect.json	1715	5	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	25	36	0	0	0	0	0	0
fsh-generated/resources/PlanDefinition-card-example-disprx.json	1737	3	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	25	35	0	0	0	0	0	0
fsh-generated/resources/PlanDefinition-card-example-orderrx.json	1713	4	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	24	37	0	0	0	1	0	0
