Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
\fsh-generated\resources\ImplementationGuide-ihe.iti.deid.json	17392	-	0	0	1	0	0	0	7	53	0	0	0	0	0	0	0	0	0	0	88	173	0	0	0	10	0	1
fsh-generated/resources/AuditEvent-ex-auditDeIdentification-source.json	3679	9	0	0	1	0	0	0	0	922	0	0	0	0	0	0	0	0	0	0	22	51	0	0	0	0	0	0
fsh-generated/resources/AuditEvent-ex-auditReIdentification-source.json	3126	3	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	1	0	0	18	24	0	0	0	0	0	0
fsh-generated/resources/Bundle-430e32bc-be3e-4c42-a17b-461ea4f402d4.json	51413	15	59	0	0	0	0	0	3	1467	0	0	0	0	0	0	0	0	0	0	138	178	0	0	0	0	0	0
fsh-generated/resources/Bundle-6603561c-2888-4355-9df4-23675f6eb458.json	34956	10	6	0	1	0	0	0	1	13	0	0	0	0	0	0	0	0	0	0	80	166	0	0	0	0	0	1
fsh-generated/resources/Bundle-78f68a27-c439-4cd5-9ca2-ebc882468ade.json	49604	9	13	0	0	0	0	0	1	1716	0	0	0	0	0	0	0	0	0	0	137	213	0	0	1	0	0	0
fsh-generated/resources/Bundle-80c516fd-9c84-4924-875b-bf0048979ae1.json	50314	8	5	0	0	0	0	0	2	20	0	0	0	0	0	0	0	1	0	0	129	154	0	0	0	0	0	0
fsh-generated/resources/Bundle-e817cefe-a7c4-487a-8116-be23cf865f3f.json	51322	9	6	0	0	0	0	0	2	17	0	0	0	0	0	0	0	0	0	0	135	105	0	0	0	0	0	0
fsh-generated/resources/Bundle-fc7b32fe-13b1-42e9-bca1-ff805587d072.json	38971	8	4	0	0	0	0	0	1	374	0	0	0	0	0	0	0	0	0	0	91	122	0	0	0	0	0	1
fsh-generated/resources/CapabilityStatement-IHE.DeId.AuditCreator.json	3555	4	0	0	3	0	0	0	0	10	0	0	0	0	1	0	0	0	0	0	50	43	0	0	0	2	0	0
fsh-generated/resources/CodeSystem-DeIdentificationEntityType.json	572	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	22	64	0	0	0	1	0	0
fsh-generated/resources/Patient-ex-Decedent-pandemicIPS-VRDR-stage-1.json	2688	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	28	18	0	0	0	0	0	0
