Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
\fsh-generated\resources\ImplementationGuide-ihe.iti.pdqm.json	27689	-	0	0	0	0	0	0	6	139	0	0	0	0	0	0	0	2	0	0	306	472	0	1	0	11	0	1
fsh-generated/resources/AuditEvent-ex-auditPdqmMatch-consumer.json	4433	11	9	0	0	0	0	0	0	366	0	0	0	0	0	0	0	0	0	0	48	157	0	0	0	0	0	0
fsh-generated/resources/AuditEvent-ex-auditPdqmMatch-supplier.json	4885	12	9	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	49	63	0	0	0	0	0	0
fsh-generated/resources/AuditEvent-ex-auditPdqmQuery-consumer.json	2544	11	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	1	0	0	39	104	0	0	0	0	0	0
fsh-generated/resources/AuditEvent-ex-auditPdqmQuery-supplier.json	2943	11	0	0	0	0	0	0	1	36	0	0	0	0	0	0	0	0	0	0	41	47	0	0	0	0	0	0
fsh-generated/resources/Bundle-ex-QueryPatientResourceResponseMessage.json	2435	9	0	0	0	0	27	0	0	514	0	0	0	0	0	0	0	0	0	0	27	32	0	0	0	0	0	0
fsh-generated/resources/Bundle-ex-match-output-empty.json	510	3	1	0	0	0	4	0	0	2	0	0	0	0	0	0	0	0	0	0	17	25	0	0	0	0	0	0
fsh-generated/resources/Bundle-ex-match-output-error.json	1028	5	0	0	0	0	10	0	0	5	0	0	0	0	0	0	0	0	0	0	24	29	0	0	0	0	0	0
fsh-generated/resources/Bundle-ex-match-output-multiple.json	4144	26	0	0	0	0	6	0	0	18	0	0	0	0	0	0	0	0	0	0	38	32	0	0	0	0	0	0
fsh-generated/resources/Bundle-ex-match-output-warning.json	3155	11	0	0	0	0	4	0	1	11	0	0	0	0	0	0	0	0	0	0	32	28	0	0	0	0	0	0
fsh-generated/resources/Bundle-ex-match-output.json	2637	10	0	0	0	0	4	0	0	10	0	0	0	0	0	0	0	0	0	0	28	28	0	0	0	0	0	1
fsh-generated/resources/CapabilityStatement-IHE.PDQm.PatientDemographicsConsumerMatch.json	2527	5	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	50	59	0	0	1	1	0	0
fsh-generated/resources/CapabilityStatement-IHE.PDQm.PatientDemographicsConsumerQuery.json	8319	14	1	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	80	44	0	0	0	2	0	0
fsh-generated/resources/CapabilityStatement-IHE.PDQm.PatientDemographicsSupplier.json	7167	14	0	0	0	0	0	0	1	42	0	0	0	0	0	0	0	0	0	0	80	47	0	0	0	1	0	0
fsh-generated/resources/CapabilityStatement-IHE.PDQm.PatientDemographicsSupplierMatch.json	7870	15	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	86	40	0	0	0	4	0	0
