Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
\fsh-generated\resources\ImplementationGuide-ihe.iti.mhd.json	86877	-	0	0	0	0	0	0	12	45	0	0	0	0	0	0	0	0	0	0	195	113	0	0	0	5	0	5
fsh-generated/resources/AuditEvent-ex-auditFindDocumentLists-consumer.json	3035	10	0	0	0	0	0	0	1	57	0	0	0	0	0	0	0	1	0	0	19	26	0	0	0	0	0	0
fsh-generated/resources/AuditEvent-ex-auditFindDocumentLists-responder.json	3059	4	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	18	24	0	0	0	0	0	0
fsh-generated/resources/AuditEvent-ex-auditFindDocumentReferences-consumer.json	3270	2	0	0	0	0	0	0	1	8	0	0	0	0	0	0	0	0	0	0	18	23	0	0	0	0	0	1
fsh-generated/resources/AuditEvent-ex-auditFindDocumentReferences-post-responder.json	3558	2	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	20	21	0	0	0	0	0	0
fsh-generated/resources/AuditEvent-ex-auditFindDocumentReferences-responder.json	3294	3	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	18	17	0	0	0	0	0	0
fsh-generated/resources/AuditEvent-ex-auditGenerateMetadata-recipient.json	2870	2	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	15	18	0	0	0	0	0	0
fsh-generated/resources/AuditEvent-ex-auditGenerateMetadata-source.json	2570	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	14	17	0	0	0	0	0	0
fsh-generated/resources/AuditEvent-ex-auditProvideBundle-recipient.json	2730	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	13	17	0	0	0	0	0	0
fsh-generated/resources/AuditEvent-ex-auditProvideBundle-source.json	2731	2	0	0	1	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	13	16	0	0	0	0	0	0
