Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
\fsh-generated\resources\ImplementationGuide-ihe.iti.fais.json	47528	-	0	0	0	0	0	0	17	164	0	0	0	0	0	0	0	2	0	0	359	645	0	0	0	13	0	2
fsh-generated/resources/AuditEvent-ex-AuditFAISCancelClaim.json	2518	8	0	0	0	0	0	0	1	94	0	0	0	0	0	0	0	0	0	0	75	106	0	0	0	0	0	1
fsh-generated/resources/AuditEvent-ex-AuditFAISCheckCoverageEligibility.json	2590	5	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	44	72	0	0	0	0	0	0
fsh-generated/resources/AuditEvent-ex-AuditFAISClaimResponseQuery.json	2532	5	1	0	0	0	0	0	1	13	0	0	0	0	0	0	0	0	0	0	43	57	0	0	0	0	0	0
fsh-generated/resources/AuditEvent-ex-AuditFAISClaimResponseRead.json	2382	6	0	0	0	1	0	0	0	13	0	0	0	0	0	0	0	0	0	0	40	53	0	0	1	0	0	0
fsh-generated/resources/AuditEvent-ex-AuditFAISCoverageEligibilityResponseQuery.json	2624	5	0	0	0	0	0	0	1	15	0	0	0	0	0	0	0	0	0	0	44	53	0	0	0	0	0	0
fsh-generated/resources/AuditEvent-ex-AuditFAISCoverageEligibilityResponseRead.json	2451	5	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	41	64	0	0	0	0	0	0
fsh-generated/resources/AuditEvent-ex-AuditFAISEnrollBeneficiary.json	2568	5	0	0	0	0	0	0	1	10	0	0	0	0	0	0	0	0	0	0	42	54	0	0	0	0	0	0
fsh-generated/resources/AuditEvent-ex-AuditFAISEnrollmentResponseQuery.json	2593	4	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	45	52	0	0	0	0	0	0
fsh-generated/resources/AuditEvent-ex-AuditFAISEnrollmentResponseRead.json	2421	5	1	0	0	0	0	0	1	958	0	0	0	0	0	0	0	0	0	0	43	76	0	0	0	0	0	0
fsh-generated/resources/AuditEvent-ex-AuditFAISInsurancePlanQuery.json	2257	4	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	41	72	0	0	0	0	0	0
fsh-generated/resources/AuditEvent-ex-AuditFAISInsurancePlanRead.json	2078	33	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	43	45	0	0	0	0	0	0
fsh-generated/resources/AuditEvent-ex-AuditFAISReprocessClaim.json	2518	5	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	45	55	0	0	0	0	0	0
fsh-generated/resources/AuditEvent-ex-AuditFAISSubmitClaim.json	2508	5	0	0	0	0	0	0	1	8	0	0	0	0	0	0	0	0	0	0	42	47	0	0	0	0	0	0
fsh-generated/resources/Binary-FeatureITIYY1.json	1505	14	8	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	33	37	0	0	0	0	0	0
