"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)","Mapping: RIM Mapping"
"IHEMultilineOrder","IHEMultilineOrder","","","",0,*,"","","","null {[]} {[]}
","Medication order - multiline (model)","Logical model for multiline medication prescription","","","","","","","","","",,,,,"",,,,"Base",0,*,"","","n/a"
"IHEMultilineOrder.identifier","IHEMultilineOrder.identifier","","","",1,*,"","","","Identifier {[]} {[]}
","Business identifier(s) for the prescription group","Business identifier(s) for the prescription group","","","","","","","","","",,,,,"",,,,"IHEMultilineOrder.identifier",1,*,"",""
"IHEMultilineOrder.patient","IHEMultilineOrder.patient","","","",1,1,"","","","Reference {[]} {[CanonicalType[https://profiles.ihe.net/PHARM/MPD/StructureDefinition/PatientBasic]]}
","The person for whom the medication is prescribed/ordered","Question: would we want to add basic Patient model?","","","","","","","","","",,,,,"",,,,"IHEMultilineOrder.patient",1,1,"",""
"IHEMultilineOrder.prescriber","IHEMultilineOrder.prescriber","","","",1,1,"","","","Reference {[]} {[CanonicalType[https://profiles.ihe.net/PHARM/MPD/StructureDefinition/PractitionerBasic], CanonicalType[http://hl7.org/fhir/StructureDefinition/PractitionerRole]]}
","The person who made the prescription, and who takes the responsibility of the treatment","Question: would we want to add basic Practicioner model?","","","","","","","","","",,,,,"",,,,"IHEMultilineOrder.prescriber",1,1,"",""
"IHEMultilineOrder.issueDate","IHEMultilineOrder.issueDate","","","",1,1,"","","","dateTime {[]} {[]}
","Time of issuing (signing) the prescription by health care practicioner","Time of issuing (signing) the prescription by health care practicioner","","","","","","","","","",,,,,"",,,,"IHEMultilineOrder.issueDate",1,1,"",""
"IHEMultilineOrder.recorder","IHEMultilineOrder.recorder","","","",0,1,"","","","Reference {[]} {[CanonicalType[https://profiles.ihe.net/PHARM/MPD/StructureDefinition/PractitionerBasic], CanonicalType[http://hl7.org/fhir/StructureDefinition/PractitionerRole]]}
","The recorder of the prescription/draft in the information system","The recorder of the prescription/draft in the information system","","","","","","","","","",,,,,"",,,,"IHEMultilineOrder.recorder",0,1,"",""
"IHEMultilineOrder.recordingDate","IHEMultilineOrder.recordingDate","","","",0,1,"","","","dateTime {[]} {[]}
","Time of authoring the prescription/draft in the information system","Time of authoring the prescription/draft in the information system","","","","","","","","","",,,,,"",,,,"IHEMultilineOrder.recordingDate",0,1,"",""
"IHEMultilineOrder.validFrom","IHEMultilineOrder.validFrom","","","",0,1,"","","","dateTime {[]} {[]}
","Effective date of the prescription. The prescription is not dispensable before this date. In most cases this information repeats issueDate","Effective date of the prescription. The prescription is not dispensable before this date. In most cases this information repeats issueDate","","","","","","","","","",,,,,"",,,,"IHEMultilineOrder.validFrom",0,1,"",""
"IHEMultilineOrder.validUntil","IHEMultilineOrder.validUntil","","","",0,1,"","","","dateTime {[]} {[]}
","The validity period end date. The prescription is not dispensable after this date.","The validity period end date. The prescription is not dispensable after this date.","","","","","","","","","",,,,,"",,,,"IHEMultilineOrder.validUntil",0,1,"",""
"IHEMultilineOrder.medicationLine","IHEMultilineOrder.medicationLine","","","",1,*,"","","","BackboneElement {[]} {[]}
","Medication line in the prescription","Medication line in the prescription","","","","","","","","","",,,,,"",,,,"IHEMultilineOrder.medicationLine",1,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"IHEMultilineOrder.medicationLine.id","IHEMultilineOrder.medicationLine.id","","","",0,1,"","","","id {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"ele-1
","","n/a"
"IHEMultilineOrder.medicationLine.extension","IHEMultilineOrder.medicationLine.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and managable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","n/a"
