URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
http://hl7.org/fhir/ValueSet/body-site,4.0.1,draft,"2.16.840.1.113883.4.642.3.141",SNOMEDCTBodyStructures,SNOMED CT Body Structures,"This value set includes all codes from [SNOMED CT](http://snomed.info/sct) where concept is-a 442083009 (Anatomical or acquired body site (body structure)).","StructureDefinition/IHE.DateOfLastMenstralPeriod,StructureDefinition/IHE.MultiplePregnancy,StructureDefinition/IHE.DurationOfMenstrualFlow,StructureDefinition/IHE.DateOfLastOtherPregnancyOutcome,StructureDefinition/IHE.FetusGestationalAgeEstimatedFromOvulationDate,StructureDefinition/IHE.Diet,StructureDefinition/IHE.MensesMonthly,StructureDefinition/IHE.UterusFundalHeight,StructureDefinition/IHE.DateOfLastLiveBirth,StructureDefinition/IHE.DeliveryDateEstimatedFromOvulationDate,StructureDefinition/IHE.FetalMovementReported,StructureDefinition/IHE.AlcoholUseFrequency,StructureDefinition/IHE.PregnancyEducationObservation,StructureDefinition/IHE.NumberOfPretermBirths,StructureDefinition/IHE.BodyWeightMeasuredPrePregnancy,StructureDefinition/IHE.Menarche,StructureDefinition/IHE.GlucosePresenceinUrine,StructureDefinition/IHE.NumberOfOtherPregnancyOutcomes,StructureDefinition/IHE.Homelessness,StructureDefinition/IHE.SmokingTobaccoUseFrequency,StructureDefinition/IHE.NumberOfPreviousLiveBirthsNowDead,StructureDefinition/IHE.AnnotationComment,StructureDefinition/IHE.DeliveryRisk,StructureDefinition/IHE.MenstrualStatus,StructureDefinition/IHE.PretermLaborSymptoms,StructureDefinition/IHE.CervixLengthUltrasound,StructureDefinition/IHE.DateNextClinicVisit,StructureDefinition/IHE.NumberOfEctopicPregnancies,StructureDefinition/IHE.EffacementCervixPalpitation,StructureDefinition/IHE.FrequencyOfMenstrualCycles,StructureDefinition/IHE.NumberOfTotalBirths,StructureDefinition/IHE.FetalHeartRateUltrasound,StructureDefinition/IHE.GestationalAge,StructureDefinition/IHE.FetusGestationalAge,StructureDefinition/IHE.FetalPresentationPalpitation,StructureDefinition/IHE.FetalHeartRateAuscultation,StructureDefinition/IHE.FetalBodyWeightPalpation,StructureDefinition/IHE.drugUse,StructureDefinition/IHE.NumberOfBirthsToTerm,StructureDefinition/IHE.PriorMensesDate,StructureDefinition/IHE.PregnancyHistory,StructureDefinition/IHE.FetusGestationalAgeClinicalEstimate,StructureDefinition/IHE.AntepartumVisitSummaryFlowsheetBattery,StructureDefinition/IHE.NumberOfPreviousCesareanDeliveries,StructureDefinition/IHE.DeliveryDateEstimatedFromLMP,StructureDefinition/IHE.AntepartumLabs,StructureDefinition/IHE.AlbuminPresenceInUrine,StructureDefinition/IHE.LaborRisk,StructureDefinition/IHE.NumberOfLiveBirths,StructureDefinition/IHE.CervicalCanalExternalosDiameterUltrasound,StructureDefinition/IHE.NumberOfBirthsStillLiving,StructureDefinition/IHE.FetusGestationalAgeEstimatedFromLMP,StructureDefinition/IHE.NumberOfPregnancies,StructureDefinition/IHE.NumberOfAbortionsSpontanious,StructureDefinition/IHE.ToxicExposure,StructureDefinition/IHE.DeliveryDateClinicalEstimate,StructureDefinition/IHE.FetalBodyWeightUltrasound,StructureDefinition/IHE.NumberOfPrenatalVisitsForThisPregnancy,StructureDefinition/IHE.Antepartum.Genetic.Screening,StructureDefinition/IHE.GlucosePresenceinUrineTestStrip,StructureDefinition/IHE.NumberOfAbortionsInduced,StructureDefinition/IHE.FetalPresentationUltrasound,StructureDefinition/IHE.Exercise,StructureDefinition/IHE.ViolenceRisk,StructureDefinition/IHE.PainSeverityReported,StructureDefinition/IHE.DateOfFirstPrenatalVisit,StructureDefinition/IHE.NumberOfStillbornBirths,StructureDefinition/IHE.Edema,StructureDefinition/IHE.hCGPositive,StructureDefinition/IHE.NumberOfAbortions","SCT"
http://hl7.org/fhir/ValueSet/composition-attestation-mode,4.0.1,draft,"2.16.840.1.113883.4.642.3.238",CompositionAttestationMode,CompositionAttestationMode,"The way in which a person authenticated a composition.","StructureDefinition/IHE.PCC.APS.Composition","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/composition-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.241",CompositionStatus,CompositionStatus,"The workflow/clinical status of the composition.","StructureDefinition/IHE.PCC.APS.Composition","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/consent-action,4.0.1,draft,"2.16.840.1.113883.4.642.3.753",ConsentActionCodes,Consent Action Codes,"This value set includes sample Consent Action codes.","StructureDefinition/IHE.advanceDirectives","THO"
http://hl7.org/fhir/ValueSet/consent-category,4.0.1,draft,"2.16.840.1.113883.4.642.3.751",ConsentCategoryCodes,Consent Category Codes,"This value set includes sample Consent Directive Type codes, including several consent directive related LOINC codes; HL7 VALUE SET: ActConsentType(2.16.840.1.113883.1.11.19897); examples of US realm consent directive legal descriptions and references to online and/or downloadable forms such as the SSA-827 Authorization to Disclose Information to the Social Security Administration; and other anticipated consent directives related to participation in a clinical trial, medical procedures, reproductive procedures; health care directive (Living Will); advance directive, do not resuscitate (DNR); Physician Orders for Life-Sustaining Treatment (POLST)","StructureDefinition/IHE.advanceDirectives","LOINC,THO"
http://hl7.org/fhir/ValueSet/consent-content-class,4.0.1,draft,"2.16.840.1.113883.4.642.3.747",ConsentContentClass,Consent Content Class,"This value set includes the FHIR resource types, along with some other important content class codes","StructureDefinition/IHE.advanceDirectives","hl7.fhir.r4.core,Other"
http://hl7.org/fhir/ValueSet/consent-data-meaning,4.0.1,draft,"2.16.840.1.113883.4.642.3.759",ConsentDataMeaning,ConsentDataMeaning,"How a resource reference is interpreted when testing consent restrictions.","StructureDefinition/IHE.advanceDirectives","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/consent-policy,4.0.1,draft,"2.16.840.1.113883.4.642.3.1014",ConsentPolicyRuleCodes,Consent PolicyRule Codes,"This value set includes sample Regulatory consent policy types from the US and other regions.","StructureDefinition/IHE.advanceDirectives","THO"
http://hl7.org/fhir/ValueSet/consent-provision-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.757",ConsentProvisionType,ConsentProvisionType,"How a rule statement is applied, such as adding additional consent or removing consent.","StructureDefinition/IHE.advanceDirectives","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/consent-scope,4.0.1,draft,"2.16.840.1.113883.4.642.3.761",ConsentScopeCodes,Consent Scope Codes,"This value set includes the four Consent scope codes.","StructureDefinition/IHE.advanceDirectives","THO"
http://hl7.org/fhir/ValueSet/consent-state-codes,4.0.1,draft,"2.16.840.1.113883.4.642.3.755",ConsentState,ConsentState,"Indicates the state of the consent.","StructureDefinition/IHE.advanceDirectives","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/data-absent-reason,4.0.1,active,"2.16.840.1.113883.4.642.3.5",DataAbsentReason,DataAbsentReason,"Used to specify why the normally expected content of the data element is missing.","StructureDefinition/IHE.DateOfLastMenstralPeriod,StructureDefinition/IHE.MultiplePregnancy,StructureDefinition/IHE.DurationOfMenstrualFlow,StructureDefinition/IHE.DateOfLastOtherPregnancyOutcome,StructureDefinition/IHE.FetusGestationalAgeEstimatedFromOvulationDate,StructureDefinition/IHE.Diet,StructureDefinition/IHE.MensesMonthly,StructureDefinition/IHE.UterusFundalHeight,StructureDefinition/IHE.DateOfLastLiveBirth,StructureDefinition/IHE.DeliveryDateEstimatedFromOvulationDate,StructureDefinition/IHE.FetalMovementReported,StructureDefinition/IHE.AlcoholUseFrequency,StructureDefinition/IHE.PregnancyEducationObservation,StructureDefinition/IHE.NumberOfPretermBirths,StructureDefinition/IHE.BodyWeightMeasuredPrePregnancy,StructureDefinition/IHE.Menarche,StructureDefinition/IHE.GlucosePresenceinUrine,StructureDefinition/IHE.NumberOfOtherPregnancyOutcomes,StructureDefinition/IHE.Homelessness,StructureDefinition/IHE.SmokingTobaccoUseFrequency,StructureDefinition/IHE.NumberOfPreviousLiveBirthsNowDead,StructureDefinition/IHE.AnnotationComment,StructureDefinition/IHE.DeliveryRisk,StructureDefinition/IHE.MenstrualStatus,StructureDefinition/IHE.PretermLaborSymptoms,StructureDefinition/IHE.CervixLengthUltrasound,StructureDefinition/IHE.DateNextClinicVisit,StructureDefinition/IHE.NumberOfEctopicPregnancies,StructureDefinition/IHE.EffacementCervixPalpitation,StructureDefinition/IHE.FrequencyOfMenstrualCycles,StructureDefinition/IHE.NumberOfTotalBirths,StructureDefinition/IHE.FetalHeartRateUltrasound,StructureDefinition/IHE.GestationalAge,StructureDefinition/IHE.FetusGestationalAge,StructureDefinition/IHE.FetalPresentationPalpitation,StructureDefinition/IHE.FetalHeartRateAuscultation,StructureDefinition/IHE.FetalBodyWeightPalpation,StructureDefinition/IHE.drugUse,StructureDefinition/IHE.NumberOfBirthsToTerm,StructureDefinition/IHE.PriorMensesDate,StructureDefinition/IHE.PregnancyHistory,StructureDefinition/IHE.FetusGestationalAgeClinicalEstimate,StructureDefinition/IHE.AntepartumVisitSummaryFlowsheetBattery,StructureDefinition/IHE.NumberOfPreviousCesareanDeliveries,StructureDefinition/IHE.DeliveryDateEstimatedFromLMP,StructureDefinition/IHE.AntepartumLabs,StructureDefinition/IHE.AlbuminPresenceInUrine,StructureDefinition/IHE.LaborRisk,StructureDefinition/IHE.NumberOfLiveBirths,StructureDefinition/IHE.CervicalCanalExternalosDiameterUltrasound,StructureDefinition/IHE.NumberOfBirthsStillLiving,StructureDefinition/IHE.FetusGestationalAgeEstimatedFromLMP,StructureDefinition/IHE.NumberOfPregnancies,StructureDefinition/IHE.NumberOfAbortionsSpontanious,StructureDefinition/IHE.ToxicExposure,StructureDefinition/IHE.DeliveryDateClinicalEstimate,StructureDefinition/IHE.FetalBodyWeightUltrasound,StructureDefinition/IHE.NumberOfPrenatalVisitsForThisPregnancy,StructureDefinition/IHE.Antepartum.Genetic.Screening,StructureDefinition/IHE.GlucosePresenceinUrineTestStrip,StructureDefinition/IHE.NumberOfAbortionsInduced,StructureDefinition/IHE.FetalPresentationUltrasound,StructureDefinition/IHE.Exercise,StructureDefinition/IHE.ViolenceRisk,StructureDefinition/IHE.PainSeverityReported,StructureDefinition/IHE.DateOfFirstPrenatalVisit,StructureDefinition/IHE.NumberOfStillbornBirths,StructureDefinition/IHE.Edema,StructureDefinition/IHE.hCGPositive,StructureDefinition/IHE.NumberOfAbortions","THO"
http://hl7.org/fhir/ValueSet/doc-section-codes,4.0.1,draft,"2.16.840.1.113883.4.642.3.237",DocumentSectionCodes,Document Section Codes,"Document section codes (LOINC codes used in CCDA sections).","StructureDefinition/IHE.PCC.APS.Composition","LOINC"
http://hl7.org/fhir/ValueSet/doc-typecodes,4.0.1,draft,"2.16.840.1.113883.4.642.3.240",FHIRDocumentTypeCodes,FHIR Document Type Codes,"FHIR Document Codes - all LOINC codes where scale type = 'DOC'.","StructureDefinition/IHE.PCC.APS.Composition","LOINC"
http://hl7.org/fhir/ValueSet/document-classcodes,4.0.1,active,"2.16.840.1.113883.3.88.12.80.46",DocumentClassValueSet,Document Class Value Set,"This is the code specifying the high-level kind of document (e.g. Prescription, Discharge Summary, Report, etc.). Note: Class code for documents comes from LOINC, and is based upon one of the following:The type of service described by the document. It is described at a very high level in Section 7.3 of the LOINC Manual. The type study performed. It was determined by identifying modalities for study reports. The section of the chart where the document is placed. It was determined from the SETs created for Claims Attachment requests.","StructureDefinition/IHE.PCC.APS.Composition","LOINC"
http://hl7.org/fhir/ValueSet/document-relationship-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.244",DocumentRelationshipType,DocumentRelationshipType,"The type of relationship between documents.","StructureDefinition/IHE.PCC.APS.Composition","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/languages,4.0.1,draft,"2.16.840.1.113883.4.642.3.20",CommonLanguages,Common Languages,"This value set includes common codes from BCP-47 (http://tools.ietf.org/html/bcp47)","StructureDefinition/IHE.DateOfLastMenstralPeriod,StructureDefinition/IHE.MultiplePregnancy,StructureDefinition/IHE.DurationOfMenstrualFlow,StructureDefinition/IHE.DateOfLastOtherPregnancyOutcome,StructureDefinition/IHE.FetusGestationalAgeEstimatedFromOvulationDate,StructureDefinition/IHE.Diet,StructureDefinition/IHE.advanceDirectives,StructureDefinition/IHE.MensesMonthly,StructureDefinition/IHE.UterusFundalHeight,StructureDefinition/IHE.DateOfLastLiveBirth,StructureDefinition/IHE.DeliveryDateEstimatedFromOvulationDate,StructureDefinition/IHE.FetalMovementReported,StructureDefinition/IHE.AlcoholUseFrequency,StructureDefinition/IHE.PregnancyEducationObservation,StructureDefinition/IHE.NumberOfPretermBirths,StructureDefinition/IHE.BodyWeightMeasuredPrePregnancy,StructureDefinition/IHE.Menarche,StructureDefinition/IHE.GlucosePresenceinUrine,StructureDefinition/IHE.NumberOfOtherPregnancyOutcomes,StructureDefinition/IHE.Homelessness,StructureDefinition/IHE.SmokingTobaccoUseFrequency,StructureDefinition/IHE.NumberOfPreviousLiveBirthsNowDead,StructureDefinition/IHE.AnnotationComment,StructureDefinition/IHE.DeliveryRisk,StructureDefinition/IHE.MenstrualStatus,StructureDefinition/IHE.PretermLaborSymptoms,StructureDefinition/IHE.CervixLengthUltrasound,StructureDefinition/IHE.DateNextClinicVisit,StructureDefinition/IHE.NumberOfEctopicPregnancies,StructureDefinition/IHE.EffacementCervixPalpitation,StructureDefinition/IHE.FrequencyOfMenstrualCycles,StructureDefinition/IHE.NumberOfTotalBirths,StructureDefinition/IHE.FetalHeartRateUltrasound,StructureDefinition/IHE.PCC.APS.Composition,StructureDefinition/IHE.GestationalAge,StructureDefinition/IHE.FetusGestationalAge,StructureDefinition/IHE.FetalPresentationPalpitation,StructureDefinition/IHE.FetalHeartRateAuscultation,StructureDefinition/IHE.FetalBodyWeightPalpation,StructureDefinition/IHE.drugUse,StructureDefinition/IHE.NumberOfBirthsToTerm,StructureDefinition/IHE.PriorMensesDate,StructureDefinition/IHE.PregnancyHistory,StructureDefinition/IHE.FetusGestationalAgeClinicalEstimate,StructureDefinition/IHE.AntepartumVisitSummaryFlowsheetBattery,StructureDefinition/IHE.NumberOfPreviousCesareanDeliveries,StructureDefinition/IHE.DeliveryDateEstimatedFromLMP,StructureDefinition/IHE.AntepartumLabs,StructureDefinition/IHE.AlbuminPresenceInUrine,StructureDefinition/IHE.LaborRisk,StructureDefinition/IHE.NumberOfLiveBirths,StructureDefinition/IHE.CervicalCanalExternalosDiameterUltrasound,StructureDefinition/IHE.NumberOfBirthsStillLiving,StructureDefinition/IHE.FetusGestationalAgeEstimatedFromLMP,StructureDefinition/IHE.NumberOfPregnancies,StructureDefinition/IHE.NumberOfAbortionsSpontanious,StructureDefinition/IHE.ToxicExposure,StructureDefinition/IHE.DeliveryDateClinicalEstimate,StructureDefinition/IHE.FetalBodyWeightUltrasound,StructureDefinition/IHE.NumberOfPrenatalVisitsForThisPregnancy,StructureDefinition/IHE.Antepartum.Genetic.Screening,StructureDefinition/IHE.GlucosePresenceinUrineTestStrip,StructureDefinition/IHE.NumberOfAbortionsInduced,StructureDefinition/IHE.FetalPresentationUltrasound,StructureDefinition/IHE.Exercise,StructureDefinition/IHE.ViolenceRisk,StructureDefinition/IHE.PainSeverityReported,StructureDefinition/IHE.DateOfFirstPrenatalVisit,StructureDefinition/IHE.NumberOfStillbornBirths,StructureDefinition/IHE.Edema,StructureDefinition/IHE.hCGPositive,StructureDefinition/IHE.NumberOfAbortions","hl7.terminology.r4"
http://hl7.org/fhir/ValueSet/list-empty-reason,4.0.1,draft,"2.16.840.1.113883.4.642.3.322",ListEmptyReasons,List Empty Reasons,"General reasons for a list to be empty. Reasons are either related to a summary list (i.e. problem or medication list) or to a workflow related list (i.e. consultation list).","StructureDefinition/IHE.PCC.APS.Composition","THO"
http://hl7.org/fhir/ValueSet/list-mode,4.0.1,draft,"2.16.840.1.113883.4.642.3.318",ListMode,ListMode,"The processing mode that applies to this list.","StructureDefinition/IHE.PCC.APS.Composition","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/list-order,4.0.1,draft,"2.16.840.1.113883.4.642.3.324",ListOrderCodes,List Order Codes,"Base values for the order of the items in a list resource.","StructureDefinition/IHE.PCC.APS.Composition","THO"
