Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
\fsh-generated\resources\ImplementationGuide-ihe.iti.vhl.json	33213	-	0	0	0	0	0	0	6	60	0	0	0	0	1	0	0	1	0	0	151	124	0	0	0	9	0	1
fsh-generated/resources/ActorDefinition-TrustAnchor.json	719	4	0	0	2	0	0	0	0	5	0	0	0	0	1	0	0	0	0	0	17	40	0	0	0	1	0	0
fsh-generated/resources/ActorDefinition-VHLHolder.json	520	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	13	32	0	0	0	0	0	0
fsh-generated/resources/ActorDefinition-VHLReceiver.json	481	1	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	18	31	0	0	0	0	0	0
fsh-generated/resources/ActorDefinition-VHLSharer.json	393	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	13	30	0	0	0	0	0	0
fsh-generated/resources/CapabilityStatement-IHE.VHL.TrustAnchor.json	1204	1	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	14	47	0	0	0	1	0	0
fsh-generated/resources/CapabilityStatement-VHLReceiverCapabilityStatement.json	5077	2	0	0	0	0	0	0	0	15	0	0	0	0	1	0	0	0	0	0	34	30	0	0	0	0	0	0
fsh-generated/resources/CapabilityStatement-VHLSharerCapabilityStatement.json	4336	0	0	0	0	0	0	0	1	9	0	0	0	0	1	0	0	0	0	0	35	35	0	0	0	1	0	0
fsh-generated/resources/ExampleScenario-UseCaseEVAC.json	3202	1	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	22	367	0	0	0	0	0	0
fsh-generated/resources/ExampleScenario-UseCaseGDHCN.json	4708	1	0	0	0	0	0	0	0	7	0	0	0	0	2	0	0	0	0	0	27	78	0	0	0	1	0	0
fsh-generated/resources/ExampleScenario-UseCaseHajjPilgrimage.json	5357	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	31	43	0	0	0	0	0	0
fsh-generated/resources/ExampleScenario-UseCasePH4H.json	2701	1	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	22	23	0	0	0	0	0	0
fsh-generated/resources/ExampleScenario-UseCaseTEFCA.json	2076	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	1	0	0	15	25	0	0	0	0	0	0
fsh-generated/resources/OperationDefinition-generate-vhl.json	8442	1	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	37	24	0	0	0	1	0	0
fsh-generated/resources/Requirements-AuditEventAccess.json	1054	1	0	0	7	0	0	0	0	5	0	0	0	0	1	0	0	0	0	0	13	36	0	0	0	0	0	0
fsh-generated/resources/Requirements-AuditEventReceived.json	1163	0	0	0	7	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	14	29	0	0	0	1	0	0
fsh-generated/resources/Requirements-CreateSecureChannel.json	1586	0	0	0	8	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	16	28	0	0	0	0	0	0
fsh-generated/resources/Requirements-EstablishTrust.json	1053	0	0	0	6	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	14	33	0	0	0	0	0	0
fsh-generated/resources/Requirements-InitiateRetrieveTrustListRequest.json	1438	0	0	0	4	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	15	35	0	0	0	0	0	0
fsh-generated/resources/Requirements-InitiateSubmitPKIMaterialRequest.json	2618	2	0	0	3	0	0	0	0	4	0	0	0	0	1	0	0	1	0	0	23	32	0	0	0	1	0	0
fsh-generated/resources/Requirements-InitiateVHLGenerationRequest.json	1780	0	0	0	7	0	0	0	0	2	0	0	0	0	1	0	0	0	0	1	17	36	0	0	0	0	0	0
fsh-generated/resources/Requirements-ProvideVHL.json	1206	0	0	0	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	18	28	0	0	0	0	0	0
fsh-generated/resources/Requirements-ReceiveTrustList.json	1819	1	0	0	4	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	20	31	0	0	0	0	0	0
fsh-generated/resources/Requirements-RecordAccessToHealthData.json	1249	0	0	0	1	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	14	22	0	0	0	1	0	0
fsh-generated/resources/Requirements-RecordConsent.json	2354	0	0	0	4	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	22	27	0	0	0	0	0	0
fsh-generated/resources/Requirements-RequestVHLDocument.json	2407	0	0	0	7	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	24	36	0	0	0	0	0	0
fsh-generated/resources/Requirements-RequestVHLDocuments.json	2194	0	0	0	5	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	19	31	0	0	0	1	0	0
fsh-generated/resources/Requirements-RespondtoGenerateVHLRequest.json	2254	1	0	0	4	0	0	0	0	5	0	0	0	0	1	0	0	0	0	0	19	31	0	0	0	0	0	1
fsh-generated/resources/Requirements-RespondtoProvideVHL.json	995	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	14	24	0	0	0	0	0	0
fsh-generated/resources/Requirements-RespondtoRetrieveTrustListRequest.json	2747	1	0	0	5	0	0	0	0	2	0	0	0	0	1	0	0	1	0	0	21	32	0	0	0	1	0	0
