Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
\fsh-generated\resources\ImplementationGuide-ihe.pcc.maps.us.json	26370	-	0	0	0	0	0	0	5	17	0	0	0	0	0	0	0	1	0	0	215	593	0	0	1	11	0	0
fsh-generated/resources/AllergyIntolerance-ex-Allergy-Fish.json	1323	6	1	0	0	0	0	0	0	1740	0	0	0	0	0	0	0	0	0	0	42	56	0	0	0	0	0	0
fsh-generated/resources/AllergyIntolerance-ex-Allergy-Latex.json	1302	5	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	42	61	0	0	0	0	0	0
fsh-generated/resources/Appointment-activity-1.json	1021	5	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	40	48	0	0	0	0	0	0
fsh-generated/resources/Appointment-activity-2.json	900	6	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	44	46	0	0	0	0	0	0
fsh-generated/resources/Appointment-activity-3.json	896	4	0	0	0	0	0	0	1	53	0	0	0	0	0	0	0	0	0	0	39	53	0	0	0	0	0	0
fsh-generated/resources/CarePlan-ex-CarePlan-BirthPlan.json	684	5	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	42	59	0	0	0	0	0	0
fsh-generated/resources/CareTeam-ex-careteam.json	751	6	1	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	32	50	0	0	0	0	0	0
fsh-generated/resources/Composition-ex-APS-Composition-AmandaAlvarez.json	12515	9	0	0	0	0	0	0	1	87	0	0	0	0	0	0	0	0	0	0	66	284	0	0	0	0	0	0
fsh-generated/resources/Condition-ex-Condition-FamilyHistory.json	667	5	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	28	49	0	0	0	0	0	0
fsh-generated/resources/Condition-ex-HistoryOfInfection.json	994	5	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	33	74	0	0	0	0	0	0
fsh-generated/resources/Condition-ex-Problem-GestationalDiabetes.json	1518	4	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	35	67	0	0	0	0	0	0
fsh-generated/resources/Condition-ex-Problem-Sepsis.json	1557	5	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	36	60	0	0	0	0	0	0
fsh-generated/resources/Condition-p1.json	539	4	1	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	28	38	0	0	0	0	0	0
